,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
2500,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",0.665531189
2501,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",1.048496688
2502,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",0.998892665
2503,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",0.977068194
2504,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",0.992053763
2505,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",1.102264624
2506,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",1.624773004
2507,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",2.039673283
2508,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",2.181142517
2509,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",2.966847876
2510,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",3.426689672
2511,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",3.576140517
2512,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",3.655397242
2513,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",0.780417182
2514,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",0.907802202
2515,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",0.989907486
2516,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",0.764854454
2517,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",0.766227797
2518,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",0.802404191
2519,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",0.839408039
2520,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",0.886138439
2521,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",0.922075593
2522,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",0.946886849
2523,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",0.985526276
2524,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",1.022111876
2525,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",1.067801718
2526,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",1.09903086
2527,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",1.11951321
2528,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",0.033121904
2529,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",0.031988044
2530,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",0.029165721
2531,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",0.026866946
2532,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",0.013560864
2533,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",0.014264369
2534,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",0.020742264
2535,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",0.025449985
2536,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",0.041102428
2537,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",0.041746039
2538,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",0.046798822
2539,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",0.064672741
2540,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",0.112628022
2541,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",0.141712377
2542,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",0.158291589
2543,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",26.59740987
2544,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",27.38916686
2545,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",29.15108748
2546,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",32.86040299
2547,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",35.15878716
2548,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",39.69359669
2549,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",46.48808291
2550,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",47.6104284
2551,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",48.3408241
2552,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",49.27718824
2553,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",50.65593185
2554,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",51.10002121
2555,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",49.87838821
2556,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",50.01382174
2557,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",49.53725167
2558,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",0.205808767
2559,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",0.234178765
2560,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",0.316694468
2561,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",0.383346667
2562,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",0.445457331
2563,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",0.543441611
2564,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",0.618545089
2565,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",0.697550663
2566,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",0.713263477
2567,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",0.740132095
2568,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",0.766873522
2569,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",0.794826306
2570,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",26.25338341
2571,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",27.92277829
2572,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",30.51282162
2573,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",33.86044816
2574,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",38.46977141
2575,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",43.85400073
2576,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",48.66817696
2577,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",56.56686959
2578,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",69.3192607
2579,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",88.79077125
2580,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",101.159008
2581,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",107.0224047
2582,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",108.1093715
2583,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",115.6785249
2584,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",118.0428643
2585,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",8.625843756
2586,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",9.422501762
2587,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",10.74145639
2588,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",12.63268483
2589,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",16.64685341
2590,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",17.55106206
2591,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",18.05245953
2592,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",20.13586525
2593,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",21.3610397
2594,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",22.55139763
2595,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",24.47885936
2596,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",24.89959977
2597,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",26.05640276
2598,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",27.28085688
2599,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",27.80029302
2600,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",1.74515742
2601,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",1.720382812
2602,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",1.785955437
2603,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",1.998562453
2604,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",2.179075208
2605,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",2.354197167
2606,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",2.530085141
2607,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",2.687479739
2608,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",2.79478854
2609,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",3.112116146
2610,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",3.093657958
2611,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",3.074795689
2612,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",3.074348955
2613,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",3.056306676
2614,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",2.991897578
2615,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",156.7463169
2616,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2008,"Wednesday, 31 December 2008",160.1553003
2617,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2009,"Thursday, 31 December 2009",162.6051684
2618,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",166.3559305
2619,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",171.1492042
2620,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",173.2455879
2621,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",175.601397
2622,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",177.0352757
2623,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",180.4979865
2624,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",179.1899977
2625,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",178.5436181
2626,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",179.1675903
2627,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",179.1452739
2628,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",177.8188757
2629,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",177.4232838
2630,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2010,"Friday, 31 December 2010",1.378235395
2631,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2011,"Saturday, 31 December 2011",1.853164974
2632,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2012,"Monday, 31 December 2012",1.894881561
2633,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2013,"Tuesday, 31 December 2013",1.935660725
2634,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2014,"Wednesday, 31 December 2014",2.169408048
2635,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2015,"Thursday, 31 December 2015",2.41962801
2636,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2016,"Saturday, 31 December 2016",2.676585782
2637,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2017,"Sunday, 31 December 2017",2.817974373
2638,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2018,"Monday, 31 December 2018",2.932067324
2639,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2019,"Tuesday, 31 December 2019",2.939835124
2640,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2020,"Thursday, 31 December 2020",3.025357062
2641,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2021,"Friday, 31 December 2021",3.110693539
2642,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Discounters,3,1000 litres,2007,"Monday, 31 December 2007",0.557864765
