,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,competitors
8390,1,Alcoholic Drinks,12,4,Total Volume,Suntory Holdings Ltd,1000 litres,2020,31-12-20,8,874648.8939,rest of the competitors
8391,1,Alcoholic Drinks,12,4,Total Volume,Suntory Holdings Ltd,1000 litres,2021,31-12-21,9,870610.4012,rest of the competitors
8392,1,Alcoholic Drinks,12,4,Total Volume,Boon Rawd Brewery Co Ltd,1000 litres,2016,31-12-16,4,979257.4322,rest of the competitors
8393,1,Alcoholic Drinks,12,4,Total Volume,Boon Rawd Brewery Co Ltd,1000 litres,2017,31-12-17,5,946029.1924,rest of the competitors
8394,1,Alcoholic Drinks,12,4,Total Volume,Boon Rawd Brewery Co Ltd,1000 litres,2018,31-12-18,6,930084.2109,rest of the competitors
8395,1,Alcoholic Drinks,12,4,Total Volume,Boon Rawd Brewery Co Ltd,1000 litres,2019,31-12-19,7,837421.3222,rest of the competitors
8396,1,Alcoholic Drinks,12,4,Total Volume,Boon Rawd Brewery Co Ltd,1000 litres,2020,31-12-20,8,828418.9182,rest of the competitors
8397,1,Alcoholic Drinks,12,4,Total Volume,Boon Rawd Brewery Co Ltd,1000 litres,2021,31-12-21,9,837703.9254,rest of the competitors
8398,1,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2016,31-12-16,4,905491.6132,rest of the competitors
8399,1,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2017,31-12-17,5,739430.7676,rest of the competitors
8400,1,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2018,31-12-18,6,718668.1709,rest of the competitors
8401,1,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2019,31-12-19,7,720613.5257,rest of the competitors
8402,1,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2020,31-12-20,8,725857.2045,rest of the competitors
8403,1,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021,31-12-21,9,725950.4022,rest of the competitors
8404,1,Alcoholic Drinks,12,4,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,1000 litres,2016,31-12-16,4,811919.9962,rest of the competitors
8405,1,Alcoholic Drinks,12,4,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,1000 litres,2017,31-12-17,5,738849.9598,rest of the competitors
8406,1,Alcoholic Drinks,12,4,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,1000 litres,2018,31-12-18,6,787239.9993,rest of the competitors
8407,1,Alcoholic Drinks,12,4,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,1000 litres,2019,31-12-19,7,765467.9972,rest of the competitors
8408,1,Alcoholic Drinks,12,4,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,1000 litres,2020,31-12-20,8,740973.0412,rest of the competitors
8409,1,Alcoholic Drinks,12,4,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,1000 litres,2021,31-12-21,9,701701.4835,rest of the competitors
8410,1,Alcoholic Drinks,12,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2016,31-12-16,4,321084.5987,rest of the competitors
8411,1,Alcoholic Drinks,12,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2017,31-12-17,5,339855.491,rest of the competitors
8412,1,Alcoholic Drinks,12,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2018,31-12-18,6,349101.9868,rest of the competitors
8413,1,Alcoholic Drinks,12,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2019,31-12-19,7,360724.7121,rest of the competitors
8414,1,Alcoholic Drinks,12,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2020,31-12-20,8,381646.7381,rest of the competitors
8415,1,Alcoholic Drinks,12,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2021,31-12-21,9,402637.2962,rest of the competitors
8416,1,Alcoholic Drinks,12,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2016,31-12-16,4,267839.8552,rest of the competitors
8417,1,Alcoholic Drinks,12,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2017,31-12-17,5,287521.0057,rest of the competitors
8418,1,Alcoholic Drinks,12,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2018,31-12-18,6,245270.688,rest of the competitors
8419,1,Alcoholic Drinks,12,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2019,31-12-19,7,243151.1093,rest of the competitors
8420,1,Alcoholic Drinks,12,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2020,31-12-20,8,232643.9926,rest of the competitors
8421,1,Alcoholic Drinks,12,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2021,31-12-21,9,212825.7267,rest of the competitors
8422,1,Alcoholic Drinks,12,4,Total Volume,San Miguel Corp,1000 litres,2016,31-12-16,4,189601.9306,rest of the competitors
8423,1,Alcoholic Drinks,12,4,Total Volume,San Miguel Corp,1000 litres,2017,31-12-17,5,175055.3859,rest of the competitors
8424,1,Alcoholic Drinks,12,4,Total Volume,San Miguel Corp,1000 litres,2018,31-12-18,6,176309.5472,rest of the competitors
8425,1,Alcoholic Drinks,12,4,Total Volume,San Miguel Corp,1000 litres,2019,31-12-19,7,170236.5956,rest of the competitors
8426,1,Alcoholic Drinks,12,4,Total Volume,San Miguel Corp,1000 litres,2020,31-12-20,8,168856.995,rest of the competitors
8427,1,Alcoholic Drinks,12,4,Total Volume,San Miguel Corp,1000 litres,2021,31-12-21,9,165660.8127,rest of the competitors
8428,1,Alcoholic Drinks,12,4,Total Volume,Heineken NV,1000 litres,2016,31-12-16,4,245087.59,rest of the competitors
8429,1,Alcoholic Drinks,12,4,Total Volume,Heineken NV,1000 litres,2017,31-12-17,5,253157.3346,rest of the competitors
8430,1,Alcoholic Drinks,12,4,Total Volume,Heineken NV,1000 litres,2018,31-12-18,6,246647.4585,rest of the competitors
8431,1,Alcoholic Drinks,12,4,Total Volume,Heineken NV,1000 litres,2019,31-12-19,7,149875.0229,rest of the competitors
8432,1,Alcoholic Drinks,12,4,Total Volume,Heineken NV,1000 litres,2020,31-12-20,8,154562.4871,rest of the competitors
8433,1,Alcoholic Drinks,12,4,Total Volume,Heineken NV,1000 litres,2021,31-12-21,9,158945.0163,rest of the competitors
8434,1,Alcoholic Drinks,12,4,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2016,31-12-16,4,97543.54264,rest of the competitors
8435,1,Alcoholic Drinks,12,4,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2017,31-12-17,5,106877.6783,rest of the competitors
8436,1,Alcoholic Drinks,12,4,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2018,31-12-18,6,112627.7772,rest of the competitors
8437,1,Alcoholic Drinks,12,4,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2019,31-12-19,7,122140.6948,rest of the competitors
8438,1,Alcoholic Drinks,12,4,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2020,31-12-20,8,125598.1964,rest of the competitors
8439,1,Alcoholic Drinks,12,4,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2021,31-12-21,9,128267.1016,rest of the competitors
8440,1,Alcoholic Drinks,12,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2016,31-12-16,4,156340.0019,rest of the competitors
8441,1,Alcoholic Drinks,12,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2017,31-12-17,5,165730.0002,rest of the competitors
8442,1,Alcoholic Drinks,12,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2018,31-12-18,6,175999.9995,rest of the competitors
8443,1,Alcoholic Drinks,12,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2019,31-12-19,7,168960.005,rest of the competitors
8444,1,Alcoholic Drinks,12,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2020,31-12-20,8,121370.7255,rest of the competitors
8445,1,Alcoholic Drinks,12,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2021,31-12-21,9,118340.5985,rest of the competitors
8446,1,Alcoholic Drinks,12,4,Total Volume,Asia Brewery Inc,1000 litres,2016,31-12-16,4,409659.1949,rest of the competitors
8447,1,Alcoholic Drinks,12,4,Total Volume,Asia Brewery Inc,1000 litres,2017,31-12-17,5,55270.02307,rest of the competitors
8448,1,Alcoholic Drinks,12,4,Total Volume,Asia Brewery Inc,1000 litres,2018,31-12-18,6,55712.18464,rest of the competitors
8449,1,Alcoholic Drinks,12,4,Total Volume,Asia Brewery Inc,1000 litres,2019,31-12-19,7,56826.39774,rest of the competitors
8450,1,Alcoholic Drinks,12,4,Total Volume,Asia Brewery Inc,1000 litres,2020,31-12-20,8,62509.10194,rest of the competitors
8451,1,Alcoholic Drinks,12,4,Total Volume,Asia Brewery Inc,1000 litres,2021,31-12-21,9,64385.10296,rest of the competitors
8452,1,Alcoholic Drinks,12,4,Total Volume,Dragonyte Brewery,1000 litres,2016,31-12-16,4,70881.51791,Dragonyte Brewery
8453,1,Alcoholic Drinks,12,4,Total Volume,Dragonyte Brewery,1000 litres,2017,31-12-17,5,60252.68777,Dragonyte Brewery
8454,1,Alcoholic Drinks,12,4,Total Volume,Dragonyte Brewery,1000 litres,2018,31-12-18,6,55074.95133,Dragonyte Brewery
8455,1,Alcoholic Drinks,12,4,Total Volume,Dragonyte Brewery,1000 litres,2019,31-12-19,7,52216.4809,Dragonyte Brewery
8456,1,Alcoholic Drinks,12,4,Total Volume,Dragonyte Brewery,1000 litres,2020,31-12-20,8,49663.65225,Dragonyte Brewery
8457,1,Alcoholic Drinks,12,4,Total Volume,Dragonyte Brewery,1000 litres,2021,31-12-21,9,47527.30582,Dragonyte Brewery
8458,1,Alcoholic Drinks,12,4,Total Volume,Hite Jinro Co Ltd,1000 litres,2016,31-12-16,4,3380.000009,rest of the competitors
8459,1,Alcoholic Drinks,12,4,Total Volume,Hite Jinro Co Ltd,1000 litres,2017,31-12-17,5,3393.531531,rest of the competitors
8460,1,Alcoholic Drinks,12,4,Total Volume,Hite Jinro Co Ltd,1000 litres,2018,31-12-18,6,3369.999847,rest of the competitors
8461,1,Alcoholic Drinks,12,4,Total Volume,Hite Jinro Co Ltd,1000 litres,2019,31-12-19,7,3360.000063,rest of the competitors
8462,1,Alcoholic Drinks,12,4,Total Volume,Hite Jinro Co Ltd,1000 litres,2020,31-12-20,8,3362.99979,rest of the competitors
8463,1,Alcoholic Drinks,12,4,Total Volume,Hite Jinro Co Ltd,1000 litres,2021,31-12-21,9,45959.99694,rest of the competitors
8464,1,Alcoholic Drinks,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,1000 litres,2018,31-12-18,6,58812.04154,rest of the competitors
8465,1,Alcoholic Drinks,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,1000 litres,2019,31-12-19,7,41979.99862,rest of the competitors
8466,1,Alcoholic Drinks,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,1000 litres,2020,31-12-20,8,35944.50074,rest of the competitors
8467,1,Alcoholic Drinks,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,1000 litres,2021,31-12-21,9,31837.15901,rest of the competitors
8468,1,Alcoholic Drinks,12,4,Total Volume,China Resources Enterprise Ltd,1000 litres,2016,31-12-16,4,9564420.24,rest of the competitors
8469,1,Alcoholic Drinks,12,4,Total Volume,China Resources Enterprise Ltd,1000 litres,2017,31-12-17,5,10655399.7,rest of the competitors
8470,1,Alcoholic Drinks,12,4,Total Volume,China Resources Enterprise Ltd,1000 litres,2018,31-12-18,6,10354990.05,rest of the competitors
8471,1,Alcoholic Drinks,12,4,Total Volume,Shanghai Donghai Brewery Co Ltd,1000 litres,2016,31-12-16,4,57465.09959,rest of the competitors
8472,1,Alcoholic Drinks,12,4,Total Volume,Shanghai Donghai Brewery Co Ltd,1000 litres,2017,31-12-17,5,37352.3088,rest of the competitors
8473,1,Alcoholic Drinks,12,4,Total Volume,Shanghai Donghai Brewery Co Ltd,1000 litres,2018,31-12-18,6,29999.99945,rest of the competitors
8474,1,Alcoholic Drinks,12,4,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,1000 litres,2016,31-12-16,4,364099.9957,rest of the competitors
8475,1,Alcoholic Drinks,12,4,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,1000 litres,2017,31-12-17,5,371381.9956,rest of the competitors
8476,1,Alcoholic Drinks,12,4,Total Volume,Siping Ginsber Draft Beer Co Ltd,1000 litres,2016,31-12-16,4,112030.002,rest of the competitors
8477,1,Alcoholic Drinks,12,4,Total Volume,Siping Ginsber Draft Beer Co Ltd,1000 litres,2017,31-12-17,5,118749.9962,rest of the competitors
8478,1,Alcoholic Drinks,12,4,Total Volume,Pabst Brewing Co,1000 litres,2016,31-12-16,4,70760.0015,rest of the competitors
8479,1,Alcoholic Drinks,12,4,Total Volume,Pabst Brewing Co,1000 litres,2017,31-12-17,5,72856.01537,rest of the competitors
8480,1,Alcoholic Drinks,12,4,Total Volume,Chongqing Brewery Co Ltd,1000 litres,2016,31-12-16,4,1140302.539,rest of the competitors
8481,1,Alcoholic Drinks,12,4,Total Volume,Kingway Brewery Holdings Ltd,1000 litres,2016,31-12-16,4,439940.0133,rest of the competitors
8482,1,Alcoholic Drinks,12,4,Total Volume,Lanzhou Huanghe Beer Co Ltd,1000 litres,2016,31-12-16,4,281539.997,rest of the competitors
8483,1,Alcoholic Drinks,12,4,Total Volume,Tibet Galaxy Science  Technology Development Co Ltd,1000 litres,2016,31-12-16,4,103000.0004,rest of the competitors
8484,1,Alcoholic Drinks,12,4,Total Volume,Private Label,1000 litres,2016,31-12-16,4,84960.88926,rest of the competitors
8485,1,Alcoholic Drinks,12,4,Total Volume,Private Label,1000 litres,2017,31-12-17,5,85403.32579,rest of the competitors
8486,1,Alcoholic Drinks,12,4,Total Volume,Private Label,1000 litres,2018,31-12-18,6,84652.31826,rest of the competitors
8487,1,Alcoholic Drinks,12,4,Total Volume,Private Label,1000 litres,2019,31-12-19,7,80608.40135,rest of the competitors
8488,1,Alcoholic Drinks,12,4,Total Volume,Private Label,1000 litres,2020,31-12-20,8,77986.49623,rest of the competitors
8489,1,Alcoholic Drinks,12,4,Total Volume,Private Label,1000 litres,2021,31-12-21,9,76011.92478,rest of the competitors
8490,1,Alcoholic Drinks,12,4,Total Volume,Others,1000 litres,2016,31-12-16,4,9364741.229,rest of the competitors
8491,1,Alcoholic Drinks,12,4,Total Volume,Others,1000 litres,2017,31-12-17,5,8746500.743,rest of the competitors
8492,1,Alcoholic Drinks,12,4,Total Volume,Others,1000 litres,2018,31-12-18,6,9022019.68,rest of the competitors
8493,1,Alcoholic Drinks,12,4,Total Volume,Others,1000 litres,2019,31-12-19,7,7534908.671,rest of the competitors
8494,1,Alcoholic Drinks,12,4,Total Volume,Others,1000 litres,2020,31-12-20,8,6282379.588,rest of the competitors
8495,1,Alcoholic Drinks,12,4,Total Volume,Others,1000 litres,2021,31-12-21,9,5490695.25,rest of the competitors
8496,1,Alcoholic Drinks,11,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2016,31-12-16,4,1948465.524,rest of the competitors
8497,1,Alcoholic Drinks,11,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2017,31-12-17,5,2078309.404,rest of the competitors
8498,1,Alcoholic Drinks,11,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2018,31-12-18,6,2201568.529,rest of the competitors
8499,1,Alcoholic Drinks,11,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2019,31-12-19,7,2184886.456,rest of the competitors
8500,1,Alcoholic Drinks,11,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2020,31-12-20,8,1974999.022,rest of the competitors
8501,1,Alcoholic Drinks,11,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2021,31-12-21,9,2134172.162,rest of the competitors
8502,1,Alcoholic Drinks,11,4,Total Volume,China Resources Holdings Co Ltd,1000 litres,2019,31-12-19,7,1603289.988,rest of the competitors
8503,1,Alcoholic Drinks,11,4,Total Volume,China Resources Holdings Co Ltd,1000 litres,2020,31-12-20,8,1837450.795,rest of the competitors
8504,1,Alcoholic Drinks,11,4,Total Volume,China Resources Holdings Co Ltd,1000 litres,2021,31-12-21,9,2070199.898,rest of the competitors
8505,1,Alcoholic Drinks,11,4,Total Volume,San Miguel Corp,1000 litres,2016,31-12-16,4,1332824.832,rest of the competitors
8506,1,Alcoholic Drinks,11,4,Total Volume,San Miguel Corp,1000 litres,2017,31-12-17,5,1379138.328,rest of the competitors
8507,1,Alcoholic Drinks,11,4,Total Volume,San Miguel Corp,1000 litres,2018,31-12-18,6,1430201.875,rest of the competitors
8508,1,Alcoholic Drinks,11,4,Total Volume,San Miguel Corp,1000 litres,2019,31-12-19,7,1467556.851,rest of the competitors
8509,1,Alcoholic Drinks,11,4,Total Volume,San Miguel Corp,1000 litres,2020,31-12-20,8,1718312.99,rest of the competitors
8510,1,Alcoholic Drinks,11,4,Total Volume,San Miguel Corp,1000 litres,2021,31-12-21,9,1983038.926,rest of the competitors
8511,1,Alcoholic Drinks,11,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2016,31-12-16,4,32655.13994,rest of the competitors
8512,1,Alcoholic Drinks,11,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2017,31-12-17,5,32583.26964,rest of the competitors
8513,1,Alcoholic Drinks,11,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2018,31-12-18,6,1150496.391,rest of the competitors
8514,1,Alcoholic Drinks,11,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2019,31-12-19,7,1109803.005,rest of the competitors
8515,1,Alcoholic Drinks,11,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2020,31-12-20,8,1615444.051,rest of the competitors
8516,1,Alcoholic Drinks,11,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2021,31-12-21,9,1601086.438,rest of the competitors
8517,1,Alcoholic Drinks,11,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2016,31-12-16,4,782858.9993,rest of the competitors
8518,1,Alcoholic Drinks,11,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2017,31-12-17,5,993702.7915,rest of the competitors
8519,1,Alcoholic Drinks,11,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2018,31-12-18,6,1291269.376,rest of the competitors
8520,1,Alcoholic Drinks,11,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2019,31-12-19,7,1366028.46,rest of the competitors
8521,1,Alcoholic Drinks,11,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2020,31-12-20,8,1427415.371,rest of the competitors
8522,1,Alcoholic Drinks,11,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2021,31-12-21,9,1555729.417,rest of the competitors
8523,1,Alcoholic Drinks,11,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2016,31-12-16,4,921745.23,rest of the competitors
8524,1,Alcoholic Drinks,11,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2017,31-12-17,5,958845.7177,rest of the competitors
8525,1,Alcoholic Drinks,11,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2018,31-12-18,6,990897.9737,rest of the competitors
8526,1,Alcoholic Drinks,11,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2019,31-12-19,7,1036075.336,rest of the competitors
8527,1,Alcoholic Drinks,11,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2020,31-12-20,8,1145806.538,rest of the competitors
8528,1,Alcoholic Drinks,11,4,Total Volume,Saigon Alcohol Beer  Beverages Corp Sabeco,1000 litres,2021,31-12-21,9,1251680.508,rest of the competitors
8529,1,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2016,31-12-16,4,1401631.149,rest of the competitors
8530,1,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2017,31-12-17,5,1350356.506,rest of the competitors
8531,1,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2018,31-12-18,6,1294160.908,rest of the competitors
8532,1,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2019,31-12-19,7,1265261.456,rest of the competitors
8533,1,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2020,31-12-20,8,1272943.026,rest of the competitors
8534,1,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021,31-12-21,9,1245573.851,rest of the competitors
8535,1,Alcoholic Drinks,11,4,Total Volume,Carlsberg AS,1000 litres,2016,31-12-16,4,313499.4042,rest of the competitors
8536,1,Alcoholic Drinks,11,4,Total Volume,Carlsberg AS,1000 litres,2017,31-12-17,5,338470.2611,rest of the competitors
8537,1,Alcoholic Drinks,11,4,Total Volume,Carlsberg AS,1000 litres,2018,31-12-18,6,346318.955,rest of the competitors
8538,1,Alcoholic Drinks,11,4,Total Volume,Carlsberg AS,1000 litres,2019,31-12-19,7,389785.4547,rest of the competitors
8539,1,Alcoholic Drinks,11,4,Total Volume,Carlsberg AS,1000 litres,2020,31-12-20,8,730361.0539,rest of the competitors
