Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Galatea Spirits AB,1000 litres,2020.0,31-12-20,8.0,9838.496874
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Galatea Spirits AB,1000 litres,2021.0,31-12-21,9.0,9891.087334
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Olvi Oyj,1000 litres,2016.0,31-12-16,4.0,7314.408635999999
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Olvi Oyj,1000 litres,2017.0,31-12-17,5.0,7629.689164
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Olvi Oyj,1000 litres,2018.0,31-12-18,6.0,6894.383812
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Olvi Oyj,1000 litres,2019.0,31-12-19,7.0,9308.27331
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Olvi Oyj,1000 litres,2020.0,31-12-20,8.0,9397.742467
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Olvi Oyj,1000 litres,2021.0,31-12-21,9.0,9452.368981
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,SABMiller Plc,1000 litres,2016.0,31-12-16,4.0,441151.40430000005
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,SABMiller Plc,1000 litres,2017.0,31-12-17,5.0,440598.6471
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,SABMiller Plc,1000 litres,2018.0,31-12-18,6.0,447278.2761
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,SABMiller Plc,1000 litres,2019.0,31-12-19,7.0,442570.7183
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Modelo SA de CV Grupo,1000 litres,2016.0,31-12-16,4.0,110157.0532
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Private Label,1000 litres,2016.0,31-12-16,4.0,12980.689639999999
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Private Label,1000 litres,2017.0,31-12-17,5.0,11437.320679999999
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Private Label,1000 litres,2018.0,31-12-18,6.0,10600.04204
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Private Label,1000 litres,2019.0,31-12-19,7.0,9883.755813
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Private Label,1000 litres,2020.0,31-12-20,8.0,9228.959400000002
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Private Label,1000 litres,2021.0,31-12-21,9.0,8745.5235
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Others,1000 litres,2016.0,31-12-16,4.0,1320105.546
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Others,1000 litres,2017.0,31-12-17,5.0,1315529.838
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Others,1000 litres,2018.0,31-12-18,6.0,1231427.129
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Others,1000 litres,2019.0,31-12-19,7.0,1250052.815
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Others,1000 litres,2020.0,31-12-20,8.0,1282619.874
7.0,Alcoholic Drinks,10.0,4.0,Total Volume,Others,1000 litres,2021.0,31-12-21,9.0,1259776.5050000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Heineken NV,1000 litres,2016.0,31-12-16,4.0,3998851.7649999997
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Heineken NV,1000 litres,2017.0,31-12-17,5.0,3883475.2720000003
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Heineken NV,1000 litres,2018.0,31-12-18,6.0,3915569.749
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Heineken NV,1000 litres,2019.0,31-12-19,7.0,3955339.42
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Heineken NV,1000 litres,2020.0,31-12-20,8.0,3997243.139
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Heineken NV,1000 litres,2021.0,31-12-21,9.0,4036334.071
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Carlsberg AS,1000 litres,2016.0,31-12-16,4.0,2602742.2150000003
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Carlsberg AS,1000 litres,2017.0,31-12-17,5.0,2585854.508
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Carlsberg AS,1000 litres,2018.0,31-12-18,6.0,2688244.5349999997
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Carlsberg AS,1000 litres,2019.0,31-12-19,7.0,2596530.2419999996
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Carlsberg AS,1000 litres,2020.0,31-12-20,8.0,2605617.531
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Carlsberg AS,1000 litres,2021.0,31-12-21,9.0,2586612.792
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AnheuserBusch InBev NV,1000 litres,2016.0,31-12-16,4.0,2017485.4370000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AnheuserBusch InBev NV,1000 litres,2017.0,31-12-17,5.0,2026634.636
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AnheuserBusch InBev NV,1000 litres,2018.0,31-12-18,6.0,2013173.708
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AnheuserBusch InBev NV,1000 litres,2019.0,31-12-19,7.0,2020721.7419999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AnheuserBusch InBev NV,1000 litres,2020.0,31-12-20,8.0,2105967.1520000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AnheuserBusch InBev NV,1000 litres,2021.0,31-12-21,9.0,2085416.116
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Grupo MahouSan Miguel SA,1000 litres,2016.0,31-12-16,4.0,865161.7503
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Grupo MahouSan Miguel SA,1000 litres,2017.0,31-12-17,5.0,845862.4800999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Grupo MahouSan Miguel SA,1000 litres,2018.0,31-12-18,6.0,871154.8884
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Grupo MahouSan Miguel SA,1000 litres,2019.0,31-12-19,7.0,920371.4068
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Grupo MahouSan Miguel SA,1000 litres,2020.0,31-12-20,8.0,943624.6984000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Grupo MahouSan Miguel SA,1000 litres,2021.0,31-12-21,9.0,962413.5133
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,OetkerGruppe,1000 litres,2016.0,31-12-16,4.0,911368.1291
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,OetkerGruppe,1000 litres,2017.0,31-12-17,5.0,915284.5858
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,OetkerGruppe,1000 litres,2018.0,31-12-18,6.0,915498.0054
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,OetkerGruppe,1000 litres,2019.0,31-12-19,7.0,917044.3537
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,OetkerGruppe,1000 litres,2020.0,31-12-20,8.0,922298.7718000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,OetkerGruppe,1000 litres,2021.0,31-12-21,9.0,932051.9445
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,1000 litres,2016.0,31-12-16,4.0,756793.7316
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,1000 litres,2017.0,31-12-17,5.0,742059.6803
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,1000 litres,2018.0,31-12-18,6.0,760761.6556
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,1000 litres,2019.0,31-12-19,7.0,769190.1996
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,1000 litres,2020.0,31-12-20,8.0,847490.4246
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,1000 litres,2021.0,31-12-21,9.0,838758.8785
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2016.0,31-12-16,4.0,2126.975954
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2017.0,31-12-17,5.0,2181.21416
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2018.0,31-12-18,6.0,2418.6749550000004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2019.0,31-12-19,7.0,2749.249972
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2020.0,31-12-20,8.0,657529.7069
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021.0,31-12-21,9.0,667175.3920999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2016.0,31-12-16,4.0,701680.2017999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2017.0,31-12-17,5.0,680129.0606999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2018.0,31-12-18,6.0,680031.1665
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2019.0,31-12-19,7.0,665793.6148
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2020.0,31-12-20,8.0,656503.5669999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2021.0,31-12-21,9.0,648432.0878
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Anadolu Group,1000 litres,2016.0,31-12-16,4.0,832254.6267
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Anadolu Group,1000 litres,2017.0,31-12-17,5.0,711877.2161000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Anadolu Group,1000 litres,2018.0,31-12-18,6.0,619057.5946000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Anadolu Group,1000 litres,2019.0,31-12-19,7.0,579629.9391
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Anadolu Group,1000 litres,2020.0,31-12-20,8.0,524754.2006999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Anadolu Group,1000 litres,2021.0,31-12-21,9.0,518295.3946
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2016.0,31-12-16,4.0,450059.3771
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2017.0,31-12-17,5.0,447250.2004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2018.0,31-12-18,6.0,453858.8102
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2019.0,31-12-19,7.0,455529.5585
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2020.0,31-12-20,8.0,456180.6115
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2021.0,31-12-21,9.0,455137.9492
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oettinger Brauerei GmbH,1000 litres,2016.0,31-12-16,4.0,514964.9892
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oettinger Brauerei GmbH,1000 litres,2017.0,31-12-17,5.0,504150.70200000005
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oettinger Brauerei GmbH,1000 litres,2018.0,31-12-18,6.0,487866.6438
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oettinger Brauerei GmbH,1000 litres,2019.0,31-12-19,7.0,465912.5922
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oettinger Brauerei GmbH,1000 litres,2020.0,31-12-20,8.0,451003.40640000004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oettinger Brauerei GmbH,1000 litres,2021.0,31-12-21,9.0,432061.2608
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Damm SA,1000 litres,2016.0,31-12-16,4.0,349067.1039
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Damm SA,1000 litres,2017.0,31-12-17,5.0,349686.89660000004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Damm SA,1000 litres,2018.0,31-12-18,6.0,365772.48470000003
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Damm SA,1000 litres,2019.0,31-12-19,7.0,385264.66010000004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Damm SA,1000 litres,2020.0,31-12-20,8.0,395421.0749
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Damm SA,1000 litres,2021.0,31-12-21,9.0,400484.34750000003
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brau Holding International AG,1000 litres,2016.0,31-12-16,4.0,252582.0815
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brau Holding International AG,1000 litres,2017.0,31-12-17,5.0,247075.2163
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brau Holding International AG,1000 litres,2018.0,31-12-18,6.0,247334.2338
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brau Holding International AG,1000 litres,2019.0,31-12-19,7.0,247169.8771
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brau Holding International AG,1000 litres,2020.0,31-12-20,8.0,247226.3801
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brau Holding International AG,1000 litres,2021.0,31-12-21,9.0,249817.0502
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2016.0,31-12-16,4.0,204993.6557
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2017.0,31-12-17,5.0,200843.64260000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2018.0,31-12-18,6.0,220042.36839999998
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2019.0,31-12-19,7.0,224694.2063
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2020.0,31-12-20,8.0,229869.2569
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2021.0,31-12-21,9.0,234798.1452
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Royal Unibrew AS,1000 litres,2016.0,31-12-16,4.0,121913.3692
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Royal Unibrew AS,1000 litres,2017.0,31-12-17,5.0,252401.26760000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Royal Unibrew AS,1000 litres,2018.0,31-12-18,6.0,245037.74970000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Royal Unibrew AS,1000 litres,2019.0,31-12-19,7.0,236506.0584
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Royal Unibrew AS,1000 litres,2020.0,31-12-20,8.0,237407.4229
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Royal Unibrew AS,1000 litres,2021.0,31-12-21,9.0,232635.7347
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2016.0,31-12-16,4.0,291816.3857
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2017.0,31-12-17,5.0,286351.71050000004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2018.0,31-12-18,6.0,264445.48909999995
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2019.0,31-12-19,7.0,246257.57530000003
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2020.0,31-12-20,8.0,234223.3809
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2021.0,31-12-21,9.0,225615.5648
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Super Bock Group SGPS SA,1000 litres,2021.0,31-12-21,9.0,197475.32749999998
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Frankfurter Brauhaus GmbH,1000 litres,2016.0,31-12-16,4.0,173239.9718
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Frankfurter Brauhaus GmbH,1000 litres,2017.0,31-12-17,5.0,170121.6727
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Frankfurter Brauhaus GmbH,1000 litres,2018.0,31-12-18,6.0,172588.426
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Frankfurter Brauhaus GmbH,1000 litres,2019.0,31-12-19,7.0,171121.3957
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Frankfurter Brauhaus GmbH,1000 litres,2020.0,31-12-20,8.0,170265.7969
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Frankfurter Brauhaus GmbH,1000 litres,2021.0,31-12-21,9.0,171031.99539999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Castello SpA,1000 litres,2016.0,31-12-16,4.0,155018.3908
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Castello SpA,1000 litres,2017.0,31-12-17,5.0,160091.61370000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Castello SpA,1000 litres,2018.0,31-12-18,6.0,165825.8295
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Castello SpA,1000 litres,2019.0,31-12-19,7.0,167892.86680000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Castello SpA,1000 litres,2020.0,31-12-20,8.0,168419.0699
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Castello SpA,1000 litres,2021.0,31-12-21,9.0,167531.64570000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bavaria NV,1000 litres,2016.0,31-12-16,4.0,158703.03720000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bavaria NV,1000 litres,2017.0,31-12-17,5.0,155101.15060000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bavaria NV,1000 litres,2018.0,31-12-18,6.0,150839.3218
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bavaria NV,1000 litres,2019.0,31-12-19,7.0,147359.99810000003
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bavaria NV,1000 litres,2020.0,31-12-20,8.0,148042.04260000002
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Bavaria NV,1000 litres,2021.0,31-12-21,9.0,152406.9533
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2016.0,31-12-16,4.0,169969.3601
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2017.0,31-12-17,5.0,166392.27719999998
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2018.0,31-12-18,6.0,166491.575
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2019.0,31-12-19,7.0,152542.7652
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2020.0,31-12-20,8.0,146280.90829999998
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2021.0,31-12-21,9.0,142471.501
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AugustinerBru Wagner KG,1000 litres,2016.0,31-12-16,4.0,108641.1162
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AugustinerBru Wagner KG,1000 litres,2017.0,31-12-17,5.0,112878.10639999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AugustinerBru Wagner KG,1000 litres,2018.0,31-12-18,6.0,118229.9982
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AugustinerBru Wagner KG,1000 litres,2019.0,31-12-19,7.0,123621.2807
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AugustinerBru Wagner KG,1000 litres,2020.0,31-12-20,8.0,129122.43119999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,AugustinerBru Wagner KG,1000 litres,2021.0,31-12-21,9.0,134819.3719
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Spendrups Bryggeri AB,1000 litres,2016.0,31-12-16,4.0,112691.72519999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Spendrups Bryggeri AB,1000 litres,2017.0,31-12-17,5.0,111728.992
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Spendrups Bryggeri AB,1000 litres,2018.0,31-12-18,6.0,111693.9254
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Spendrups Bryggeri AB,1000 litres,2019.0,31-12-19,7.0,113658.8361
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Spendrups Bryggeri AB,1000 litres,2020.0,31-12-20,8.0,123629.0116
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Spendrups Bryggeri AB,1000 litres,2021.0,31-12-21,9.0,123644.45360000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,CC Group Plc,1000 litres,2016.0,31-12-16,4.0,102214.7033
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,CC Group Plc,1000 litres,2017.0,31-12-17,5.0,99630.64058
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,CC Group Plc,1000 litres,2018.0,31-12-18,6.0,98365.13214999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,CC Group Plc,1000 litres,2019.0,31-12-19,7.0,100972.0413
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,CC Group Plc,1000 litres,2020.0,31-12-20,8.0,102624.0639
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,CC Group Plc,1000 litres,2021.0,31-12-21,9.0,103815.5288
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2016.0,31-12-16,4.0,93727.5919
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2017.0,31-12-17,5.0,95189.99395999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2018.0,31-12-18,6.0,102321.9326
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2019.0,31-12-19,7.0,100918.2188
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2020.0,31-12-20,8.0,101020.3526
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2021.0,31-12-21,9.0,102448.7664
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2016.0,31-12-16,4.0,97490.74308
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2017.0,31-12-17,5.0,98105.04333999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2018.0,31-12-18,6.0,98533.57935
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2019.0,31-12-19,7.0,99306.84535999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2020.0,31-12-20,8.0,99849.01722
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2021.0,31-12-21,9.0,99467.98159
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Olvi Oyj,1000 litres,2016.0,31-12-16,4.0,86700.22891
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Olvi Oyj,1000 litres,2017.0,31-12-17,5.0,86137.45244000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Olvi Oyj,1000 litres,2018.0,31-12-18,6.0,84898.45891
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Olvi Oyj,1000 litres,2019.0,31-12-19,7.0,84320.22284999999
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Olvi Oyj,1000 litres,2020.0,31-12-20,8.0,86414.00653
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Olvi Oyj,1000 litres,2021.0,31-12-21,9.0,86868.8327
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Forst SpA,1000 litres,2016.0,31-12-16,4.0,78088.79915
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Forst SpA,1000 litres,2017.0,31-12-17,5.0,77415.74085
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Forst SpA,1000 litres,2018.0,31-12-18,6.0,76632.45507000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Forst SpA,1000 litres,2019.0,31-12-19,7.0,76160.00239000001
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Forst SpA,1000 litres,2020.0,31-12-20,8.0,76279.99873
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Birra Forst SpA,1000 litres,2021.0,31-12-21,9.0,76625.11626
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Mahou SA,1000 litres,2016.0,31-12-16,4.0,37299.1752
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Mahou SA,1000 litres,2017.0,31-12-17,5.0,41999.99982
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Mahou SA,1000 litres,2018.0,31-12-18,6.0,46999.99908
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Mahou SA,1000 litres,2019.0,31-12-19,7.0,57420.00044
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Mahou SA,1000 litres,2020.0,31-12-20,8.0,64000.00299
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Mahou SA,1000 litres,2021.0,31-12-21,9.0,66320.00057
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2016.0,31-12-16,4.0,62806.816810000004
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2017.0,31-12-17,5.0,61600.93246
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2018.0,31-12-18,6.0,62155.33629
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2019.0,31-12-19,7.0,61875.64306
7.0,Alcoholic Drinks,4.0,3.0,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2020.0,31-12-20,8.0,61751.89093
