,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
193,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2019.0,31-12-19,7.0,"712,516307"
194,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2020.0,31-12-20,8.0,"731,8890975"
195,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2021.0,31-12-21,9.0,"799,66365"
196,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2017.0,31-12-17,5.0,"745,2843241"
197,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2018.0,31-12-18,6.0,"743,1523474"
198,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2019.0,31-12-19,7.0,"731,1315535"
199,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2020.0,31-12-20,8.0,"725,1578828"
200,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2021.0,31-12-21,9.0,"720,2606063"
201,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2017.0,31-12-17,5.0,"732,9620025"
202,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2018.0,31-12-18,6.0,"685,8049165"
203,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2019.0,31-12-19,7.0,"697,0103022"
204,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2020.0,31-12-20,8.0,"690,4372295"
205,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2021.0,31-12-21,9.0,"699,336869"
206,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2017.0,31-12-17,5.0,"737,3719296"
207,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2018.0,31-12-18,6.0,"726,890867"
208,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2019.0,31-12-19,7.0,"704,0464743"
209,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2020.0,31-12-20,8.0,"694,8648763"
210,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2021.0,31-12-21,9.0,"682,0603075"
211,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2017.0,31-12-17,5.0,"554,5742363"
212,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2018.0,31-12-18,6.0,"581,2855096"
213,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2019.0,31-12-19,7.0,"615,4574058"
214,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2020.0,31-12-20,8.0,"636,1810202"
215,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2021.0,31-12-21,9.0,"655,1885367"
216,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2017.0,31-12-17,5.0,"1013,852916"
217,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2018.0,31-12-18,6.0,"854,3615055"
218,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2019.0,31-12-19,7.0,"681,0390166"
219,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2020.0,31-12-20,8.0,"646,7147587"
220,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2021.0,31-12-21,9.0,"621,0087241"
221,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2017.0,31-12-17,5.0,"1693,194512"
222,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2018.0,31-12-18,6.0,"1702,378448"
223,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2019.0,31-12-19,7.0,"1531,597684"
224,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2020.0,31-12-20,8.0,"722,5236832"
225,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2021.0,31-12-21,9.0,"569,9124944"
226,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"549,6672704"
227,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"563,1752032"
228,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"564,7628024"
229,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"566,944143"
230,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2021.0,31-12-21,9.0,"569,7411608"
231,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2017.0,31-12-17,5.0,"412,2678204"
232,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2018.0,31-12-18,6.0,"428,1654913"
233,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2019.0,31-12-19,7.0,"436,4930258"
234,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2020.0,31-12-20,8.0,"462,8558782"
235,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2021.0,31-12-21,9.0,"483,412736"
236,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2017.0,31-12-17,5.0,"417,2358885"
237,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2018.0,31-12-18,6.0,"433,9325943"
238,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2019.0,31-12-19,7.0,"455,742397"
239,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2020.0,31-12-20,8.0,"468,6986827"
240,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2021.0,31-12-21,9.0,"475,9446041"
241,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"341,647091"
242,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"355,5642604"
243,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"355,5409159"
244,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"363,4124195"
245,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2021.0,31-12-21,9.0,"371,7678259"
246,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2017.0,31-12-17,5.0,"353,1974287"
247,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2018.0,31-12-18,6.0,"347,821739"
248,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2019.0,31-12-19,7.0,"343,4664515"
249,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2020.0,31-12-20,8.0,"340,9287456"
250,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2021.0,31-12-21,9.0,"336,1435034"
251,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"294,8506913"
252,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"309,8340382"
253,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"315,1159447"
254,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"321,7639738"
255,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2021.0,31-12-21,9.0,"328,7439399"
256,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2017.0,31-12-17,5.0,"331,4440549"
257,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2018.0,31-12-18,6.0,"335,751427"
258,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2019.0,31-12-19,7.0,"330,782997"
259,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2020.0,31-12-20,8.0,"324,576883"
260,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2021.0,31-12-21,9.0,"318,9667943"
261,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2017.0,31-12-17,5.0,"288,2000083"
262,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2018.0,31-12-18,6.0,"307,4599889"
263,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2019.0,31-12-19,7.0,"303,1996769"
264,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2020.0,31-12-20,8.0,"305,6185323"
265,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2021.0,31-12-21,9.0,"315,947774"
266,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"373,1071082"
267,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"351,1140835"
268,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"330,7883498"
269,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"318,6190473"
270,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2021.0,31-12-21,9.0,"310,944901"
271,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2017.0,31-12-17,5.0,"342,7395898"
272,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2018.0,31-12-18,6.0,"340,1306016"
273,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2019.0,31-12-19,7.0,"323,202504"
274,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2020.0,31-12-20,8.0,"318,8293076"
275,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2021.0,31-12-21,9.0,"306,3090177"
276,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2017.0,31-12-17,5.0,"284,0433572"
277,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2018.0,31-12-18,6.0,"293,0721589"
278,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2019.0,31-12-19,7.0,"297,5614709"
279,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2020.0,31-12-20,8.0,"300,6931483"
280,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2021.0,31-12-21,9.0,"294,6208987"
281,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2017.0,31-12-17,5.0,"181,106358"
282,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2018.0,31-12-18,6.0,"216,2896276"
283,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2019.0,31-12-19,7.0,"245,3973959"
284,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2020.0,31-12-20,8.0,"269,7399755"
285,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2021.0,31-12-21,9.0,"283,9140306"
286,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2017.0,31-12-17,5.0,"277,7403196"
287,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2018.0,31-12-18,6.0,"277,4249342"
288,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2019.0,31-12-19,7.0,"276,3256817"
289,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2020.0,31-12-20,8.0,"275,9455684"
290,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2021.0,31-12-21,9.0,"278,587016"
291,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2017.0,31-12-17,5.0,"309,8902541"
292,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2018.0,31-12-18,6.0,"331,0539183"
293,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2019.0,31-12-19,7.0,"337,6520125"
294,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2020.0,31-12-20,8.0,"291,7566834"
295,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2021.0,31-12-21,9.0,"261,8537004"
296,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2017.0,31-12-17,5.0,"204,5612264"
297,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2018.0,31-12-18,6.0,"203,0770866"
298,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2019.0,31-12-19,7.0,"201,3152256"
299,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2020.0,31-12-20,8.0,"244,5192523"
300,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2021.0,31-12-21,9.0,"252,8129807"
301,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2017.0,31-12-17,5.0,"124,9999946"
302,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2018.0,31-12-18,6.0,"150,0000031"
303,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2019.0,31-12-19,7.0,"199,9999943"
304,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2020.0,31-12-20,8.0,"224,6567016"
305,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2021.0,31-12-21,9.0,"246,7172076"
306,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2017.0,31-12-17,5.0,"223,2805292"
307,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2018.0,31-12-18,6.0,"243,914176"
308,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2019.0,31-12-19,7.0,"258,0599922"
309,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2020.0,31-12-20,8.0,"258,0852242"
310,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2021.0,31-12-21,9.0,"246,0821487"
311,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Super Bock Group SGPS SA,million litres,2021.0,31-12-21,9.0,"221,6799333"
312,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2017.0,31-12-17,5.0,"200,9234887"
313,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2018.0,31-12-18,6.0,"205,4854017"
314,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2019.0,31-12-19,7.0,"203,6825752"
315,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2020.0,31-12-20,8.0,"206,6968417"
316,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2021.0,31-12-21,9.0,"211,6123622"
317,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"217,0735785"
318,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"219,8993209"
319,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"205,774986"
320,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"199,508692"
321,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2021.0,31-12-21,9.0,"196,1418677"
322,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2017.0,31-12-17,5.0,"165,2537927"
323,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2018.0,31-12-18,6.0,"168,1420017"
324,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2019.0,31-12-19,7.0,"183,1972018"
325,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2020.0,31-12-20,8.0,"183,4536734"
326,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2021.0,31-12-21,9.0,"183,7105068"
327,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2017.0,31-12-17,5.0,"263,842701"
328,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2018.0,31-12-18,6.0,"267,9863859"
329,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2019.0,31-12-19,7.0,"240,6517877"
330,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2020.0,31-12-20,8.0,"215,7398368"
331,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2021.0,31-12-21,9.0,"133,8262398"
332,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2017.0,31-12-17,5.0,"122,1566439"
333,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2018.0,31-12-18,6.0,"119,9233441"
334,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2019.0,31-12-19,7.0,"118,5149598"
335,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2020.0,31-12-20,8.0,"125,4547218"
336,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2021.0,31-12-21,9.0,"129,1870213"
337,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2017.0,31-12-17,5.0,"18092,43481"
338,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2018.0,31-12-18,6.0,"18410,23304"
339,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2019.0,31-12-19,7.0,"18833,34911"
340,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2020.0,31-12-20,8.0,"0,665304266"
341,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2021.0,31-12-21,9.0,"0,678795411"
342,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2017.0,31-12-17,5.0,"250,3174504"
343,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2018.0,31-12-18,6.0,"219,1409281"
344,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2019.0,31-12-19,7.0,"212,7930199"
345,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2020.0,31-12-20,8.0,"208,9100012"
346,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,China Resources Enterprise Ltd,million litres,2017.0,31-12-17,5.0,"12099,24939"
347,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,China Resources Enterprise Ltd,million litres,2018.0,31-12-18,6.0,"11812,58086"
348,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Pabst Brewing Co,million litres,2017.0,31-12-17,5.0,"1107,405548"
349,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oriental Brewery Co Ltd,million litres,2017.0,31-12-17,5.0,"1105,500076"
350,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,million litres,2017.0,31-12-17,5.0,"371,3819773"
351,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Private Label,million litres,2017.0,31-12-17,5.0,"1778,968817"
352,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Private Label,million litres,2018.0,31-12-18,6.0,"1806,19589"
353,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Private Label,million litres,2019.0,31-12-19,7.0,"1809,634292"
354,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Private Label,million litres,2020.0,31-12-20,8.0,"1836,365253"
355,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Private Label,million litres,2021.0,31-12-21,9.0,"1832,828105"
356,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Others,million litres,2017.0,31-12-17,5.0,"30366,56813"
357,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Others,million litres,2018.0,31-12-18,6.0,"30373,106"
358,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Others,million litres,2019.0,31-12-19,7.0,"29441,04817"
359,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Others,million litres,2020.0,31-12-20,8.0,"28424,61488"
360,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Others,million litres,2021.0,31-12-21,9.0,"28479,40883"
361,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2016.0,31-12-16,4.0,"34179,82645"
362,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2017.0,31-12-17,5.0,"37884,07721"
363,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2018.0,31-12-18,6.0,"39704,68315"
364,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2019.0,31-12-19,7.0,"39620,75942"
365,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2020.0,31-12-20,8.0,"47764,67697"
366,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2021.0,31-12-21,9.0,"48099,66113"
367,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Heineken NV,million litres,2016.0,31-12-16,4.0,"16583,11569"
368,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Heineken NV,million litres,2017.0,31-12-17,5.0,"16507,60191"
369,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Heineken NV,million litres,2018.0,31-12-18,6.0,"16777,24212"
370,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Heineken NV,million litres,2019.0,31-12-19,7.0,"17292,36725"
371,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Heineken NV,million litres,2020.0,31-12-20,8.0,"17545,01784"
372,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Heineken NV,million litres,2021.0,31-12-21,9.0,"19170,10151"
373,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,China Resources Holdings Co Ltd,million litres,2019.0,31-12-19,7.0,"11651,57004"
374,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,China Resources Holdings Co Ltd,million litres,2020.0,31-12-20,8.0,"11715,00041"
375,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,China Resources Holdings Co Ltd,million litres,2021.0,31-12-21,9.0,"11889,36941"
376,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Carlsberg AS,million litres,2016.0,31-12-16,4.0,"10117,16566"
377,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Carlsberg AS,million litres,2017.0,31-12-17,5.0,"11456,05121"
378,8.0,Alcoholic Drinks,8.0,2.0,Total Volume,Carlsberg AS,million litres,2018.0,31-12-18,6.0,"11086,22335"
