Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",2.644939819
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",2.99173708
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",3.492853329
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",3.938522012
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",4.696559133
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",6.144647026
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",7.235202642
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",8.091573864
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",8.826975062
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",8.247982227
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",8.361606222
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",121.1522688
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",113.5390649
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",110.7171998
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",104.016106
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",92.7729949
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",87.4084952
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",83.00768382
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",94.00583065
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",98.28198817
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",113.9190419
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",128.3621539
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",126.23683
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",123.1522928
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",126.3017306
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",136.1964912
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",107.3929706
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",99.68154362
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",87.96681009
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",81.58386233
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",79.50548781
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",84.49198179
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",92.7689734
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",103.2848237
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",111.1753247
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",117.8673193
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",120.4505092
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",122.7243165
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",123.0900694
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",127.4242027
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",134.1016448
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",2257.668896
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",2284.379239
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",2300.337817
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",2324.90658
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",2402.203905
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",2474.164371
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",2562.37212
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",2703.371788
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",2913.036385
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",3153.269384
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",3284.812947
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",3344.914254
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",3417.473109
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",3336.486553
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",3182.196647
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",0.131453309
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",0.133133322
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",0.133798382
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",0.13720585
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",0.140507246
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",0.14616668
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",0.15333865
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",0.157220233
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",0.163032483
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",0.1613596
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",0.16097323
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",0.15850301
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",0.158599742
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",0.158663465
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",0.158965258
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",337.7467515
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",378.3725324
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",448.0020426
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",490.5938399
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",529.0531797
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",560.4551312
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",552.1719426
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",551.5573683
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",603.93491
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",639.2536133
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",593.5024809
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",560.3235907
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",539.523216
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",537.641359
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",534.0545593
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",189.8096346
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",199.3536508
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",207.2972715
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",205.5680698
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",205.9616288
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",204.8851784
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",199.9448497
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",206.5908575
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",209.6938985
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",209.7726112
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",208.2317114
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",204.6376322
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",200.129225
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",197.0959915
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",230.0645905
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",17.73594539
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",18.93574366
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",19.71698127
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",20.33757045
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",21.7389977
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",23.20989412
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",25.00135758
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",26.19153062
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",28.52700763
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",30.92888881
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",34.55534815
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",37.62584613
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",39.32822584
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",40.65719874
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",43.64812396
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",209.5093976
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",209.5366176
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",204.4961073
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",201.2364156
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",200.5647565
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",206.8936619
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",212.0345088
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",222.289487
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",231.2564356
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",238.8185234
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",252.5071097
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",259.1053166
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",276.0632274
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",285.9760716
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",293.5987032
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2007,"Monday, 31 December 2007",412.9935396
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2008,"Wednesday, 31 December 2008",411.5137575
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2009,"Thursday, 31 December 2009",403.3444771
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2010,"Friday, 31 December 2010",397.8289961
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2011,"Saturday, 31 December 2011",396.3292677
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2012,"Monday, 31 December 2012",394.0413462
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2013,"Tuesday, 31 December 2013",394.8637552
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2014,"Wednesday, 31 December 2014",394.2393944
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2015,"Thursday, 31 December 2015",393.5881831
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2016,"Saturday, 31 December 2016",388.0296584
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2017,"Sunday, 31 December 2017",386.4867252
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2018,"Monday, 31 December 2018",385.5508852
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2019,"Tuesday, 31 December 2019",384.3648956
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2020,"Thursday, 31 December 2020",385.7733353
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,1000 litres,2021,"Friday, 31 December 2021",388.1507943
